id_usuario,nombre,mail,password,username,id_videojuego,cantidad,veredicto,titulo,texto
64,Michelle Weber,mweber@yahoo.it,TV912g59,mweber1962,1871.0,100.0,,,
47,Jeffrey Brown,jbrown@gmail.com,rUES9Men,jbrown1968,6801.0,4.0,,,
80,Nicholas Snyder,nsnyder@hotmail.com,38mdWYSX,nsnyder1960,7323.0,0.25,,,
150,Jared Pratt,jpratt@yahoo.it,kcQDLiw5,jpratt1973,960.0,1.25,,,
135,Ximelez,ximelez@gmail.com,IUxIUoVM,ximelez1965,12517.0,3.25,,,
22,Daniel Bentley,dbentley@yahoo.it,dVk9wNFx,dbentley1972,472.0,16.0,,,
35,Dwayne Roberts,droberts@yahoo.it,MCaZ9dwb,droberts1966,8173.0,100.0,,,
78,Kimberly Williams,kwilliams@gmail.com,QR867UAL,kwilliams1970,7346.0,80.25,,,
28,Alexandra Lambert,alambert@icloud.com,YIJMpBq3,alambert1984,545.0,10.0,,,
92,Kristopher Poole,kpoole@hotmail.com,nlHJ64kw,kpoole1969,559.0,60.0,,,
99,Allen Hicks,ahicks@yahoo.es,Lx88NX4L,ahicks1988,500.0,4.75,,,
118,Steven Stephenson,sstephenson@yahoo.es,yqP3SOFT,sstephenson2001,11208.0,35.5,,,
82,Donald West,dwest@hotmail.com,h49f9vtW,dwest1975,1011.0,1.0,,,
69,Jonathan Kennedy,jkennedy@hotmail.com,Nvxb8bUc,jkennedy1987,132.0,2.25,,,
92,Kristopher Poole,kpoole@hotmail.com,nlHJ64kw,kpoole1969,25076.0,0.5,,,
124,Jennifer Wilson,jwilson@yahoo.it,gvkCBAv2,jwilson1979,7346.0,2.5,,,
123,Jack Bryant,jbryant@yahoo.com,EyjXHUYs,jbryant1971,730.0,2.25,,,
125,Gregory Berry,gberry@yahoo.it,rDUQSQVX,gberry1982,74.0,,positivo,Es el guaripolo de los videojuegos,"Me acabo de echar 3 ramos, pero valió la pena"
45,Timothy Bryant,tbryant@hotmail.com,NfUPGTeB,tbryant1985,1802.0,48.0,,,
124,Jennifer Wilson,jwilson@yahoo.it,gvkCBAv2,jwilson1979,1331.0,52.0,,,
82,Donald West,dwest@hotmail.com,h49f9vtW,dwest1975,15.0,75.0,,,
123,Jack Bryant,jbryant@yahoo.com,EyjXHUYs,jbryant1971,1262.0,100.0,,,
41,Sandra Ballard,sballard@hotmail.com,0cKXBQgM,sballard2001,358.0,1.0,,,
146,John Wade,jwade@icloud.com,ENjqJ0g3,jwade1981,1942.0,1.0,,,
76,Richard Doyle,rdoyle@gmail.com,6YnIZbGu,rdoyle1985,,,,,
136,Aaron Greene,agreene@yahoo.es,COO4xT9X,agreene1968,124.0,1.25,,,
64,Michelle Weber,mweber@yahoo.it,TV912g59,mweber1962,1266.0,2.25,,,
12,Steven Sullivan,ssullivan@yahoo.com,oSCRZPnt,ssullivan1988,434.0,2.0,,,
147,Barbara Sanchez,bsanchez@yahoo.com,zeW5Pha5,bsanchez1994,478.0,0.5,,,
80,Nicholas Snyder,nsnyder@hotmail.com,38mdWYSX,nsnyder1960,1164.0,16.0,,,
107,Sierra Garrett,sgarrett@hotmail.com,aJ1i7pVt,sgarrett1983,8173.0,0.75,,,
76,Richard Doyle,rdoyle@gmail.com,6YnIZbGu,rdoyle1985,12517.0,1.75,,,
83,Peter Barber,pbarber@icloud.com,5gtKhoFM,pbarber1971,529.0,32.0,,,
32,Mitchell Taylor,mtaylor@gmail.com,VP7qD9CW,mtaylor1996,72.0,0.25,,,
123,Jack Bryant,jbryant@yahoo.com,EyjXHUYs,jbryant1971,1068.0,,positivo,Nisiquiera la mejor de las odas podría describir este juego,Me recuerda cuando era joven
77,Anthony Clark,aclark@yahoo.it,PsFGHSvv,aclark1972,7342.0,0.0,,,
136,Aaron Greene,agreene@yahoo.es,COO4xT9X,agreene1968,2155.0,3.0,,,
127,Paul Davis,pdavis@gmail.com,vFjUO6Rc,pdavis2001,26758.0,,negativo,Muy Malo,"Me entraron a robar a la casa, luego los ladrones me vinieron personalmente a dejar el videojuego devuelta"
126,Matthew Hammond,mhammond@icloud.com,OVyLrJKy,mhammond1980,8173.0,52.0,,,
125,Gregory Berry,gberry@yahoo.it,rDUQSQVX,gberry1982,12517.0,1.75,,,
135,Ximelez,ximelez@gmail.com,IUxIUoVM,ximelez1965,7351.0,90.0,,,
111,Ryan Merritt,rmerritt@icloud.com,5lqZRmWV,rmerritt1967,1331.0,90.0,,,
22,Daniel Bentley,dbentley@yahoo.it,dVk9wNFx,dbentley1972,1121.0,3.5,,,
150,Jared Pratt,jpratt@yahoo.it,kcQDLiw5,jpratt1973,132.0,4.0,,,
121,Dean Warner,dwarner@icloud.com,Mz5QOECs,dwarner1963,501.0,0.5,,,
44,Heidi Hood,hhood@hotmail.com,wfhYEQHK,hhood1985,7323.0,75.0,,,
35,Dwayne Roberts,droberts@yahoo.it,MCaZ9dwb,droberts1966,733.0,0.0,,,
36,Leslie Moore,lmoore@yahoo.com,uLZ8p2nf,lmoore1966,247.0,80.25,,,
137,Alexander Webb,awebb@yahoo.es,5e7AnmrQ,awebb1962,2031.0,,negativo,Em... tenía final el juego?,No logré comprender la idea del juego
130,Eric Taylor,etaylor@yahoo.it,NZQdoyvw,etaylor1969,1331.0,1.75,,,
74,Wendy Smith,wsmith@yahoo.it,yiEbsYQQ,wsmith2001,7599.0,32.0,,,
9,Jeffrey Aguirre,jaguirre@yahoo.it,dL1lawrd,jaguirre1971,6036.0,4.0,,,
9,Jeffrey Aguirre,jaguirre@yahoo.it,dL1lawrd,jaguirre1971,11133.0,52.0,,,
104,Danielle Middleton,dmiddleton@gmail.com,mukaT7rx,dmiddleton1994,11198.0,2.75,,,
132,Kayla Schmidt,kschmidt@yahoo.it,LDDxFcrU,kschmidt1998,1802.0,4.0,,,
47,Jeffrey Brown,jbrown@gmail.com,rUES9Men,jbrown1968,116.0,80.25,,,
64,Michelle Weber,mweber@yahoo.it,TV912g59,mweber1962,1262.0,3.75,,,
78,Kimberly Williams,kwilliams@gmail.com,QR867UAL,kwilliams1970,2993.0,0.0,,,
150,Jared Pratt,jpratt@yahoo.it,kcQDLiw5,jpratt1973,1871.0,0.0,,,
148,Mario Shepard,mshepard@hotmail.com,3vVZGIhO,mshepard1995,11156.0,0.0,,,
125,Gregory Berry,gberry@yahoo.it,rDUQSQVX,gberry1982,1871.0,1.0,,,
89,Amanda Smith,asmith@gmail.com,2HpVCr81,asmith1989,3025.0,80.25,,,
141,Jessica Taylor,jtaylor@yahoo.com,5f3ioZ9I,jtaylor1997,21.0,48.0,,,
47,Jeffrey Brown,jbrown@gmail.com,rUES9Men,jbrown1968,15.0,2.75,,,
11,Michael Marshall,mmarshall@yahoo.es,JAteLxYq,mmarshall1982,12517.0,3.75,,,
78,Kimberly Williams,kwilliams@gmail.com,QR867UAL,kwilliams1970,14593.0,0.0,,,
96,Mrs. Paula Monroe DDS,mpaula@icloud.com,QLSkaoC4,mpaula1990,239.0,31.0,,,
145,Thomas Ashley,tashley@icloud.com,0ZhZO33t,tashley1984,109.0,0.0,,,
96,Mrs. Paula Monroe DDS,mpaula@icloud.com,QLSkaoC4,mpaula1990,1011.0,3.25,,,
45,Timothy Bryant,tbryant@hotmail.com,NfUPGTeB,tbryant1985,124.0,60.0,,,
104,Danielle Middleton,dmiddleton@gmail.com,mukaT7rx,dmiddleton1994,358.0,1.5,,,
135,Ximelez,ximelez@gmail.com,IUxIUoVM,ximelez1965,2155.0,2.0,,,
141,Jessica Taylor,jtaylor@yahoo.com,5f3ioZ9I,jtaylor1997,12517.0,16.0,,,
84,David Kennedy,dkennedy@icloud.com,1cEgUKPh,dkennedy1960,8173.0,3.0,,,
85,Alyssa Bryant,abryant@hotmail.com,TvuOp8nt,abryant1990,501.0,24.0,,,
88,Courtney Barr,cbarr@gmail.com,Wwm7b2qs,cbarr1993,623.0,4.75,,,
30,Courtney Zuniga,czuniga@yahoo.es,WD76B8dh,czuniga1995,5503.0,4.0,,,
83,Peter Barber,pbarber@icloud.com,5gtKhoFM,pbarber1971,1020.0,2.5,,,
77,Anthony Clark,aclark@yahoo.it,PsFGHSvv,aclark1972,39.0,100.0,,,
22,Daniel Bentley,dbentley@yahoo.it,dVk9wNFx,dbentley1972,21.0,1.25,,,
93,Joanna Brewer,jbrewer@gmail.com,InlgLdUD,jbrewer1984,1026.0,4.25,,,
85,Alyssa Bryant,abryant@hotmail.com,TvuOp8nt,abryant1990,12517.0,2.25,,,
121,Dean Warner,dwarner@icloud.com,Mz5QOECs,dwarner1963,960.0,2.75,,,
129,Richard Cummings,rcummings@gmail.com,b8plrpfa,rcummings1976,8173.0,32.0,,,
74,Wendy Smith,wsmith@yahoo.it,yiEbsYQQ,wsmith2001,673.0,0.5,,,
81,Holly Scott,hscott@gmail.com,fvaf0jVO,hscott1985,72.0,1.0,,,
139,Jason Williams,jwilliams@yahoo.it,vmDmX83Y,jwilliams1974,11198.0,3.25,,,
19,Bradley Patel,bpatel@icloud.com,4oeUETEP,bpatel1980,427.0,3.0,,,
28,Alexandra Lambert,alambert@icloud.com,YIJMpBq3,alambert1984,1029.0,0.5,,,
99,Allen Hicks,ahicks@yahoo.es,Lx88NX4L,ahicks1988,2031.0,34.5,,,
142,Matthew Whitney,mwhitney@hotmail.com,qVYt81JH,mwhitney1991,247.0,2.25,,,
54,Kyle Mckenzie,kmckenzie@yahoo.it,8unHco8S,kmckenzie1982,1011.0,75.0,,,
114,Carol Welch,cwelch@gmail.com,sbeW0wlo,cwelch1963,239.0,26.5,,,
118,Steven Stephenson,sstephenson@yahoo.es,yqP3SOFT,sstephenson2001,72.0,0.5,,,
132,Kayla Schmidt,kschmidt@yahoo.it,LDDxFcrU,kschmidt1998,2155.0,4.5,,,
125,Gregory Berry,gberry@yahoo.it,rDUQSQVX,gberry1982,501.0,90.0,,,
88,Courtney Barr,cbarr@gmail.com,Wwm7b2qs,cbarr1993,472.0,75.0,,,
86,Annette Randolph,arandolph@yahoo.com,lYKgY0ln,arandolph1981,1384.0,26.5,,,
102,Benjamin Miller,bmiller@yahoo.it,RRMlowlh,bmiller1969,2.0,,negativo,Si tuviera que decidir entre un pato y un conejo este juego sería un conejo,"Quería procrastinar, de verdad lo intenté, pero antes de jugar este juego prefiero estudiar"
11,Michael Marshall,mmarshall@yahoo.es,JAteLxYq,mmarshall1982,16.0,0.0,,,
107,Sierra Garrett,sgarrett@hotmail.com,aJ1i7pVt,sgarrett1983,12517.0,16.0,,,
10,Antonio Shaw,ashaw@icloud.com,qSOfdTgQ,ashaw1989,5503.0,1.5,,,
128,Melinda Hess,mhess@yahoo.com,dkoUQ5wV,mhess1971,37.0,1.25,,,
54,Kyle Mckenzie,kmckenzie@yahoo.it,8unHco8S,kmckenzie1982,71.0,3.75,,,
142,Matthew Whitney,mwhitney@hotmail.com,qVYt81JH,mwhitney1991,565.0,4.5,,,
32,Mitchell Taylor,mtaylor@gmail.com,VP7qD9CW,mtaylor1996,1970.0,2.75,,,
141,Jessica Taylor,jtaylor@yahoo.com,5f3ioZ9I,jtaylor1997,533.0,10.0,,,
134,Joseph Harrison,jharrison@yahoo.es,ZCtisRw5,jharrison1997,673.0,100.0,,,
121,Dean Warner,dwarner@icloud.com,Mz5QOECs,dwarner1963,,,,,
38,Amy Allen,aallen@yahoo.es,JOiUve4K,aallen1997,38.0,3.0,,,
143,Sharon Weber,sweber@gmail.com,1KvE1GH9,sweber1966,1352.0,48.0,,,
44,Heidi Hood,hhood@hotmail.com,wfhYEQHK,hhood1985,18.0,8.5,,,
147,Barbara Sanchez,bsanchez@yahoo.com,zeW5Pha5,bsanchez1994,1331.0,4.5,,,
23,Donna Johnson,djohnson@yahoo.es,oxf4uFom,djohnson1984,431.0,52.0,,,
10,Antonio Shaw,ashaw@icloud.com,qSOfdTgQ,ashaw1989,472.0,2.5,,,
9,Jeffrey Aguirre,jaguirre@yahoo.it,dL1lawrd,jaguirre1971,6036.0,,negativo,Y pensar que me perdí la boda de mi hija por este juego,Nooo el juego
145,Thomas Ashley,tashley@icloud.com,0ZhZO33t,tashley1984,979.0,3.25,,,
54,Kyle Mckenzie,kmckenzie@yahoo.it,8unHco8S,kmckenzie1982,40.0,16.0,,,
97,Jennifer Mclaughlin,jmclaughlin@yahoo.it,ewdv9IPt,jmclaughlin2001,73.0,1.0,,,
85,Alyssa Bryant,abryant@hotmail.com,TvuOp8nt,abryant1990,11198.0,0.5,,,
134,Joseph Harrison,jharrison@yahoo.es,ZCtisRw5,jharrison1997,537.0,5.0,,,
54,Kyle Mckenzie,kmckenzie@yahoo.it,8unHco8S,kmckenzie1982,121.0,4.75,,,
38,Amy Allen,aallen@yahoo.es,JOiUve4K,aallen1997,127.0,4.75,,,
78,Kimberly Williams,kwilliams@gmail.com,QR867UAL,kwilliams1970,1262.0,0.75,,,
131,Sandra White,swhite@yahoo.it,AlTbt6GM,swhite1976,127.0,0.0,,,
94,Cynthia Simmons,csimmons@yahoo.it,t6sHW9dD,csimmons1972,1802.0,3.5,,,
95,Minanda,minanda@hotmail.com,IUxIUoVM,minanda1972,113.0,24.0,,,
32,Mitchell Taylor,mtaylor@gmail.com,VP7qD9CW,mtaylor1996,7351.0,2.0,,,
106,Charles Tucker,ctucker@yahoo.es,wCnJiML8,ctucker1961,74.0,,positivo,"No decepciona, incluso sorprende","Me acabo de echar 3 ramos, pero valió la pena"
139,Jason Williams,jwilliams@yahoo.it,vmDmX83Y,jwilliams1974,732.0,0.0,,,
74,Wendy Smith,wsmith@yahoo.it,yiEbsYQQ,wsmith2001,71.0,2.0,,,
119,Sheena Harrison,sharrison@yahoo.es,dqJ3UlcF,sharrison2000,12517.0,2.5,,,
138,Kevin Jackson,kjackson@yahoo.es,aOqas1F7,kjackson1963,72.0,0.75,,,
135,Ximelez,ximelez@gmail.com,IUxIUoVM,ximelez1965,478.0,3.75,,,
144,Michael Pugh,mpugh@icloud.com,idyJuY0H,mpugh1999,549.0,8.5,,,
47,Jeffrey Brown,jbrown@gmail.com,rUES9Men,jbrown1968,7334.0,,negativo,Es más malo que malini,La dificultad es terriblemente alta
105,Charles Gordon,cgordon@gmail.com,kc8gQfxD,cgordon1977,59.0,4.0,,,
143,Sharon Weber,sweber@gmail.com,1KvE1GH9,sweber1966,358.0,2.25,,,
9,Jeffrey Aguirre,jaguirre@yahoo.it,dL1lawrd,jaguirre1971,537.0,1.75,,,
32,Mitchell Taylor,mtaylor@gmail.com,VP7qD9CW,mtaylor1996,622.0,75.0,,,
145,Thomas Ashley,tashley@icloud.com,0ZhZO33t,tashley1984,40.0,0.25,,,
54,Kyle Mckenzie,kmckenzie@yahoo.it,8unHco8S,kmckenzie1982,39.0,0.25,,,
32,Mitchell Taylor,mtaylor@gmail.com,VP7qD9CW,mtaylor1996,1802.0,4.5,,,
44,Heidi Hood,hhood@hotmail.com,wfhYEQHK,hhood1985,231.0,0.0,,,
105,Charles Gordon,cgordon@gmail.com,kc8gQfxD,cgordon1977,731.0,16.0,,,
143,Sharon Weber,sweber@gmail.com,1KvE1GH9,sweber1966,18.0,,negativo,Y pensar que me perdí la boda de mi hija por este juego,Honestamente prefiero jugar a mirar el techo
103,Nicholas Carter,ncarter@icloud.com,5w9UIytL,ncarter1964,979.0,4.25,,,
125,Gregory Berry,gberry@yahoo.it,rDUQSQVX,gberry1982,26758.0,30.5,,,
125,Gregory Berry,gberry@yahoo.it,rDUQSQVX,gberry1982,11198.0,24.0,,,
121,Dean Warner,dwarner@icloud.com,Mz5QOECs,dwarner1963,1266.0,1.75,,,
83,Peter Barber,pbarber@icloud.com,5gtKhoFM,pbarber1971,25076.0,1.5,,,
107,Sierra Garrett,sgarrett@hotmail.com,aJ1i7pVt,sgarrett1983,427.0,10.0,,,
93,Joanna Brewer,jbrewer@gmail.com,InlgLdUD,jbrewer1984,1029.0,4.25,,,
133,Brian Rios,brios@icloud.com,ow8NkWYm,brios1983,1070.0,29.0,,,
132,Kayla Schmidt,kschmidt@yahoo.it,LDDxFcrU,kschmidt1998,622.0,2.5,,,
150,Jared Pratt,jpratt@yahoo.it,kcQDLiw5,jpratt1973,498.0,26.5,,,
9,Jeffrey Aguirre,jaguirre@yahoo.it,dL1lawrd,jaguirre1971,730.0,48.0,,,
97,Jennifer Mclaughlin,jmclaughlin@yahoo.it,ewdv9IPt,jmclaughlin2001,1985.0,2.75,,,
149,Amanda Robertson,arobertson@yahoo.it,eXCXIleM,arobertson1963,231.0,16.0,,,
92,Kristopher Poole,kpoole@hotmail.com,nlHJ64kw,kpoole1969,533.0,2.25,,,
91,Travis Meyers,tmeyers@yahoo.it,rnFwF4aL,tmeyers1960,11133.0,0.5,,,
92,Kristopher Poole,kpoole@hotmail.com,nlHJ64kw,kpoole1969,1871.0,3.5,,,
69,Jonathan Kennedy,jkennedy@hotmail.com,Nvxb8bUc,jkennedy1987,20.0,20.0,,,
121,Dean Warner,dwarner@icloud.com,Mz5QOECs,dwarner1963,673.0,52.0,,,
91,Travis Meyers,tmeyers@yahoo.it,rnFwF4aL,tmeyers1960,7599.0,90.0,,,
47,Jeffrey Brown,jbrown@gmail.com,rUES9Men,jbrown1968,343.0,3.0,,,
98,David Cline,dcline@yahoo.es,qn4RRRHk,dcline1963,113.0,4.0,,,
99,Allen Hicks,ahicks@yahoo.es,Lx88NX4L,ahicks1988,5503.0,31.0,,,
28,Alexandra Lambert,alambert@icloud.com,YIJMpBq3,alambert1984,559.0,1.5,,,
96,Mrs. Paula Monroe DDS,mpaula@icloud.com,QLSkaoC4,mpaula1990,17000.0,,negativo,Em... tenía final el juego?,Honestamente prefiero jugar a mirar el techo
124,Jennifer Wilson,jwilson@yahoo.it,gvkCBAv2,jwilson1979,116.0,1.0,,,
129,Richard Cummings,rcummings@gmail.com,b8plrpfa,rcummings1976,239.0,43.5,,,
133,Brian Rios,brios@icloud.com,ow8NkWYm,brios1983,11198.0,0.5,,,
138,Kevin Jackson,kjackson@yahoo.es,aOqas1F7,kjackson1963,1026.0,1.25,,,
131,Sandra White,swhite@yahoo.it,AlTbt6GM,swhite1976,2155.0,3.75,,,
131,Sandra White,swhite@yahoo.it,AlTbt6GM,swhite1976,1068.0,20.5,,,
10,Antonio Shaw,ashaw@icloud.com,qSOfdTgQ,ashaw1989,109.0,10.0,,,
89,Amanda Smith,asmith@gmail.com,2HpVCr81,asmith1989,9630.0,22.0,,,
130,Eric Taylor,etaylor@yahoo.it,NZQdoyvw,etaylor1969,7344.0,80.25,,,
97,Jennifer Mclaughlin,jmclaughlin@yahoo.it,ewdv9IPt,jmclaughlin2001,343.0,24.0,,,
120,Amanda Sandoval,asandoval@yahoo.es,Mnv5OmqE,asandoval1990,1266.0,4.25,,,
89,Amanda Smith,asmith@gmail.com,2HpVCr81,asmith1989,126.0,33.5,,,
69,Jonathan Kennedy,jkennedy@hotmail.com,Nvxb8bUc,jkennedy1987,43.0,60.0,,,
97,Jennifer Mclaughlin,jmclaughlin@yahoo.it,ewdv9IPt,jmclaughlin2001,732.0,90.0,,,
145,Thomas Ashley,tashley@icloud.com,0ZhZO33t,tashley1984,1011.0,0.25,,,
91,Travis Meyers,tmeyers@yahoo.it,rnFwF4aL,tmeyers1960,12517.0,0.75,,,
86,Annette Randolph,arandolph@yahoo.com,lYKgY0ln,arandolph1981,1121.0,2.25,,,
109,Jeff Fischer,jfischer@yahoo.com,wjQQsWFm,jfischer1960,7342.0,80.25,,,
74,Wendy Smith,wsmith@yahoo.it,yiEbsYQQ,wsmith2001,40.0,2.25,,,
38,Amy Allen,aallen@yahoo.es,JOiUve4K,aallen1997,7323.0,0.0,,,
150,Jared Pratt,jpratt@yahoo.it,kcQDLiw5,jpratt1973,866.0,1.0,,,
120,Amanda Sandoval,asandoval@yahoo.es,Mnv5OmqE,asandoval1990,1029.0,16.0,,,
125,Gregory Berry,gberry@yahoo.it,rDUQSQVX,gberry1982,116.0,1.75,,,
32,Mitchell Taylor,mtaylor@gmail.com,VP7qD9CW,mtaylor1996,730.0,32.0,,,
98,David Cline,dcline@yahoo.es,qn4RRRHk,dcline1963,537.0,32.0,,,
97,Jennifer Mclaughlin,jmclaughlin@yahoo.it,ewdv9IPt,jmclaughlin2001,12517.0,2.0,,,
113,Mr. Terry Ward,mterry@yahoo.com,4QaoW1b6,mterry1965,343.0,100.0,,,
27,Teresa Chavez,tchavez@hotmail.com,IpPsGbm0,tchavez1983,1020.0,3.75,,,
97,Jennifer Mclaughlin,jmclaughlin@yahoo.it,ewdv9IPt,jmclaughlin2001,960.0,0.0,,,
9,Jeffrey Aguirre,jaguirre@yahoo.it,dL1lawrd,jaguirre1971,472.0,24.0,,,
145,Thomas Ashley,tashley@icloud.com,0ZhZO33t,tashley1984,960.0,3.75,,,
133,Brian Rios,brios@icloud.com,ow8NkWYm,brios1983,493.0,3.5,,,
124,Jennifer Wilson,jwilson@yahoo.it,gvkCBAv2,jwilson1979,1802.0,75.0,,,
145,Thomas Ashley,tashley@icloud.com,0ZhZO33t,tashley1984,233.0,0.0,,,
129,Richard Cummings,rcummings@gmail.com,b8plrpfa,rcummings1976,472.0,80.25,,,
78,Kimberly Williams,kwilliams@gmail.com,QR867UAL,kwilliams1970,19560.0,4.0,,,
19,Bradley Patel,bpatel@icloud.com,4oeUETEP,bpatel1980,673.0,2.75,,,
87,Melissa Rodriguez,mrodriguez@yahoo.com,mVqchhZq,mrodriguez1969,11198.0,4.25,,,
128,Melinda Hess,mhess@yahoo.com,dkoUQ5wV,mhess1971,12517.0,1.25,,,
130,Eric Taylor,etaylor@yahoo.it,NZQdoyvw,etaylor1969,1970.0,3.0,,,
120,Amanda Sandoval,asandoval@yahoo.es,Mnv5OmqE,asandoval1990,622.0,3.25,,,
46,Sherri Smith,ssmith@hotmail.com,nwS2invN,ssmith1991,7334.0,42.0,,,
98,David Cline,dcline@yahoo.es,qn4RRRHk,dcline1963,960.0,16.0,,,
127,Paul Davis,pdavis@gmail.com,vFjUO6Rc,pdavis2001,116.0,48.0,,,
28,Alexandra Lambert,alambert@icloud.com,YIJMpBq3,alambert1984,537.0,0.0,,,
108,Laura Mcdaniel,lmcdaniel@icloud.com,suykYALE,lmcdaniel1995,11156.0,1.5,,,
22,Daniel Bentley,dbentley@yahoo.it,dVk9wNFx,dbentley1972,73.0,10.0,,,
96,Mrs. Paula Monroe DDS,mpaula@icloud.com,QLSkaoC4,mpaula1990,1164.0,75.0,,,
119,Sheena Harrison,sharrison@yahoo.es,dqJ3UlcF,sharrison2000,20.0,34.0,,,
140,Katherine Smith,ksmith@icloud.com,HP8EuHQ2,ksmith2000,11133.0,3.75,,,
146,John Wade,jwade@icloud.com,ENjqJ0g3,jwade1981,11198.0,4.0,,,
130,Eric Taylor,etaylor@yahoo.it,NZQdoyvw,etaylor1969,2031.0,,negativo,Em... tenía final el juego?,Terriblemente malo
117,Sharon Vaughan,svaughan@gmail.com,OBgdy9ZL,svaughan1970,1802.0,2.5,,,
130,Eric Taylor,etaylor@yahoo.it,NZQdoyvw,etaylor1969,500.0,52.0,,,
89,Amanda Smith,asmith@gmail.com,2HpVCr81,asmith1989,498.0,,positivo,Increíble nada más que decir,"Consistente, repleto de contenido, soprendentemente bueno"
87,Melissa Rodriguez,mrodriguez@yahoo.com,mVqchhZq,mrodriguez1969,1009.0,90.0,,,
108,Laura Mcdaniel,lmcdaniel@icloud.com,suykYALE,lmcdaniel1995,1942.0,75.0,,,
110,Craig Smith,csmith@hotmail.com,tzxSkUzQ,csmith1994,549.0,41.0,,,
103,Nicholas Carter,ncarter@icloud.com,5w9UIytL,ncarter1964,233.0,2.5,,,
88,Courtney Barr,cbarr@gmail.com,Wwm7b2qs,cbarr1993,21.0,1.75,,,
134,Joseph Harrison,jharrison@yahoo.es,ZCtisRw5,jharrison1997,1887.0,0.0,,,
149,Amanda Robertson,arobertson@yahoo.it,eXCXIleM,arobertson1963,1802.0,24.0,,,
88,Courtney Barr,cbarr@gmail.com,Wwm7b2qs,cbarr1993,866.0,32.0,,,
127,Paul Davis,pdavis@gmail.com,vFjUO6Rc,pdavis2001,72.0,1.75,,,
69,Jonathan Kennedy,jkennedy@hotmail.com,Nvxb8bUc,jkennedy1987,529.0,1.0,,,
89,Amanda Smith,asmith@gmail.com,2HpVCr81,asmith1989,15.0,16.0,,,
38,Amy Allen,aallen@yahoo.es,JOiUve4K,aallen1997,11198.0,3.25,,,
82,Donald West,dwest@hotmail.com,h49f9vtW,dwest1975,75.0,4.0,,,
91,Travis Meyers,tmeyers@yahoo.it,rnFwF4aL,tmeyers1960,2207.0,1.0,,,
80,Nicholas Snyder,nsnyder@hotmail.com,38mdWYSX,nsnyder1960,1802.0,0.75,,,
96,Mrs. Paula Monroe DDS,mpaula@icloud.com,QLSkaoC4,mpaula1990,25076.0,80.25,,,
23,Donna Johnson,djohnson@yahoo.es,oxf4uFom,djohnson1984,1802.0,1.75,,,
77,Anthony Clark,aclark@yahoo.it,PsFGHSvv,aclark1972,960.0,52.0,,,
124,Jennifer Wilson,jwilson@yahoo.it,gvkCBAv2,jwilson1979,472.0,1.25,,,
9,Jeffrey Aguirre,jaguirre@yahoo.it,dL1lawrd,jaguirre1971,1887.0,48.0,,,
45,Timothy Bryant,tbryant@hotmail.com,NfUPGTeB,tbryant1985,1887.0,24.0,,,
121,Dean Warner,dwarner@icloud.com,Mz5QOECs,dwarner1963,7323.0,100.0,,,
137,Alexander Webb,awebb@yahoo.es,5e7AnmrQ,awebb1962,379.0,0.0,,,
147,Barbara Sanchez,bsanchez@yahoo.com,zeW5Pha5,bsanchez1994,1121.0,4.75,,,
123,Jack Bryant,jbryant@yahoo.com,EyjXHUYs,jbryant1971,500.0,52.0,,,
28,Alexandra Lambert,alambert@icloud.com,YIJMpBq3,alambert1984,230.0,12.0,,,
74,Wendy Smith,wsmith@yahoo.it,yiEbsYQQ,wsmith2001,1985.0,80.25,,,
112,Jennifer Hopkins,jhopkins@yahoo.es,zLaETntd,jhopkins1985,7323.0,4.75,,,
44,Heidi Hood,hhood@hotmail.com,wfhYEQHK,hhood1985,7346.0,0.75,,,
47,Jeffrey Brown,jbrown@gmail.com,rUES9Men,jbrown1968,38.0,24.0,,,
35,Dwayne Roberts,droberts@yahoo.it,MCaZ9dwb,droberts1966,1029.0,0.0,,,
23,Donna Johnson,djohnson@yahoo.es,oxf4uFom,djohnson1984,1887.0,52.0,,,
110,Craig Smith,csmith@hotmail.com,tzxSkUzQ,csmith1994,375.0,,positivo,Es el guaripolo de los videojuegos,Ahhhh... un manjarsh
10,Antonio Shaw,ashaw@icloud.com,qSOfdTgQ,ashaw1989,12517.0,48.0,,,
64,Michelle Weber,mweber@yahoo.it,TV912g59,mweber1962,343.0,60.0,,,
100,Jason Stone,jstone@yahoo.com,OxmLgzvq,jstone1973,128.0,32.0,,,
112,Jennifer Hopkins,jhopkins@yahoo.es,zLaETntd,jhopkins1985,37.0,1.75,,,
95,Minanda,minanda@hotmail.com,IUxIUoVM,minanda1972,2031.0,19.5,,,
129,Richard Cummings,rcummings@gmail.com,b8plrpfa,rcummings1976,73.0,3.5,,,
79,Michael Stewart,mstewart@hotmail.com,gnBKK1zl,mstewart1996,239.0,39.0,,,
146,John Wade,jwade@icloud.com,ENjqJ0g3,jwade1981,76.0,17.5,,,
69,Jonathan Kennedy,jkennedy@hotmail.com,Nvxb8bUc,jkennedy1987,75.0,4.25,,,
133,Brian Rios,brios@icloud.com,ow8NkWYm,brios1983,2031.0,,negativo,Peor juego,La dificultad es terriblemente alta
80,Nicholas Snyder,nsnyder@hotmail.com,38mdWYSX,nsnyder1960,124.0,2.25,,,
107,Sierra Garrett,sgarrett@hotmail.com,aJ1i7pVt,sgarrett1983,731.0,,positivo,Es el guaripolo de los videojuegos,"Me encantó, nada más que decir"
